from_id,GEOID,travel_time_minutes,site_label,site_name
p6qbX06M0G,41051005602,19.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051004902,8.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030806,,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009907,,p6qbX06M0G,Providence Park
p6qbX06M0G,41051010411,91.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031606,60.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031005,52.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031100,39.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031912,71.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031616,49.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031509,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005022602,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005023202,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005021802,76.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41071030102,,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030900,60.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030502,75.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41071030201,,p6qbX06M0G,Providence Park
p6qbX06M0G,41071030202,,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009102,88.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009501,88.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009603,76.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009604,74.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009605,70.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009502,76.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051003801,50.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051004300,99.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051007900,64.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051008302,66.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009606,58.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009701,66.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009801,72.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051006300,57.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051006501,62.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051010001,72.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41005022201,72.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41005023600,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005023201,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005023100,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005022800,,p6qbX06M0G,Providence Park
p6qbX06M0G,41005022206,,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030402,63.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030700,70.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030801,79.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030803,91.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031504,93.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031402,36.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031514,,p6qbX06M0G,Providence Park
