from_id,GEOID,travel_time_minutes,site_label,site_name
0Oq62v7q6D,06073013503,,old,Torero Stadium
0Oq62v7q6D,06073015403,,old,Torero Stadium
0Oq62v7q6D,06073010103,116.0,old,Torero Stadium
0Oq62v7q6D,06073020801,,old,Torero Stadium
0Oq62v7q6D,06073005900,50.0,old,Torero Stadium
0Oq62v7q6D,06073009505,,old,Torero Stadium
0Oq62v7q6D,06073003208,96.0,old,Torero Stadium
0Oq62v7q6D,06073013414,,old,Torero Stadium
0Oq62v7q6D,06073013415,,old,Torero Stadium
0Oq62v7q6D,06073013416,,old,Torero Stadium
0Oq62v7q6D,06073013417,,old,Torero Stadium
0Oq62v7q6D,06073013418,,old,Torero Stadium
0Oq62v7q6D,06073008303,95.0,old,Torero Stadium
0Oq62v7q6D,06073006200,60.0,old,Torero Stadium
0Oq62v7q6D,06073012200,118.0,old,Torero Stadium
0Oq62v7q6D,06073000700,49.0,old,Torero Stadium
0Oq62v7q6D,06073013505,,old,Torero Stadium
0Oq62v7q6D,06073013506,,old,Torero Stadium
0Oq62v7q6D,06073013604,,old,Torero Stadium
0Oq62v7q6D,06073013802,109.0,old,Torero Stadium
0Oq62v7q6D,06073001000,56.0,old,Torero Stadium
0Oq62v7q6D,06073001100,63.0,old,Torero Stadium
0Oq62v7q6D,06073001400,68.0,old,Torero Stadium
0Oq62v7q6D,06073001500,74.0,old,Torero Stadium
0Oq62v7q6D,06073013905,,old,Torero Stadium
0Oq62v7q6D,06073013907,,old,Torero Stadium
0Oq62v7q6D,06073013908,,old,Torero Stadium
0Oq62v7q6D,06073013909,,old,Torero Stadium
0Oq62v7q6D,06073014001,94.0,old,Torero Stadium
0Oq62v7q6D,06073001700,65.0,old,Torero Stadium
0Oq62v7q6D,06073014002,113.0,old,Torero Stadium
0Oq62v7q6D,06073014101,87.0,old,Torero Stadium
0Oq62v7q6D,06073014102,91.0,old,Torero Stadium
0Oq62v7q6D,06073014200,83.0,old,Torero Stadium
0Oq62v7q6D,06073014601,89.0,old,Torero Stadium
0Oq62v7q6D,06073015704,,old,Torero Stadium
0Oq62v7q6D,06073001600,64.0,old,Torero Stadium
0Oq62v7q6D,06073021302,,old,Torero Stadium
0Oq62v7q6D,06073009504,,old,Torero Stadium
0Oq62v7q6D,06073017041,,old,Torero Stadium
0Oq62v7q6D,06073008347,,old,Torero Stadium
0Oq62v7q6D,06073014300,96.0,old,Torero Stadium
0Oq62v7q6D,06073014500,97.0,old,Torero Stadium
0Oq62v7q6D,06073014804,108.0,old,Torero Stadium
0Oq62v7q6D,06073010800,91.0,old,Torero Stadium
0Oq62v7q6D,06073008902,48.0,old,Torero Stadium
0Oq62v7q6D,06073007100,69.0,old,Torero Stadium
0Oq62v7q6D,06073006802,57.0,old,Torero Stadium
0Oq62v7q6D,06073013701,,old,Torero Stadium
0Oq62v7q6D,06073016806,,old,Torero Stadium
0Oq62v7q6D,06073003207,,old,Torero Stadium
0Oq62v7q6D,06073015802,95.0,old,Torero Stadium
0Oq62v7q6D,06073005000,78.0,old,Torero Stadium
0Oq62v7q6D,06073014803,85.0,old,Torero Stadium
