from_id,GEOID,travel_time_minutes,site_id,site_label,site_name
NWMW84L5lz,36047088001,88.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018401,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018700,84.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018402,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018600,96.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018800,96.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081026902,79.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081019200,93.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081030903,90.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081019600,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018900,81.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081019000,93.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081020400,82.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081020600,84.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081020800,76.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081021200,81.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081021400,88.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081021900,100.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081022001,94.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081022900,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081023000,94.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081043701,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081061302,98.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081071306,88.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081077906,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081057900,96.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081058000,104.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081058100,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081058900,89.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081090700,102.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081092900,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36059300902,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36059300901,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36059303204,117.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36059303203,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081049301,93.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081049302,89.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081049500,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081049600,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081049700,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081049900,88.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081060100,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081059100,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081059200,110.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081059300,94.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081059400,108.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081059800,102.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081059900,96.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081060000,110.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081060600,111.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081060701,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081060800,105.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081061400,115.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081061602,108.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081051500,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
