GEOID,population,median_household_income,median_age,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic_latino,transit_time_current,transit_time_future,delta_transit_time,cluster,cluster_name,weight_current,weight_future,weighted_pop_current,weighted_pop_future
36005032400,2963,40955.0,41.2,9.618629767127912,23.827202159973,15.761052986837665,43.40195747553155,106.0,85.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.086369554997986,0.14030775603867163,255.91299145903253,415.73188114258403
36005032600,3440,99962.0,46.5,34.156976744186046,16.773255813953487,18.924418604651162,29.33139534883721,106.0,81.0,-25.0,0,"higher-income, asian_nh-plurality, closer reach",0.086369554997986,0.15389305166811457,297.11126919307185,529.3920977383141
36005032800,4056,49422.0,35.8,11.316568047337277,24.65483234714004,8.382642998027613,52.7120315581854,104.0,83.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09045432734002365,0.14694348828545112,366.8827516911359,596.0027884857898
36005033000,5016,48750.0,37.0,27.751196172248804,28.548644338118024,2.0933014354066986,35.44657097288676,100.0,79.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09921256574801247,0.16117128855494742,497.6502297920306,808.4351833916162
36005033201,4123,35400.0,48.5,28.42590346834829,10.259519767159835,1.3824884792626728,58.016007761338834,98.0,77.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1039047370178485,0.16879374327102378,428.39923072458936,695.9366035064311
36005033202,3415,47557.0,51.9,7.964860907759883,22.020497803806734,8.989751098096633,59.88286969253294,100.0,79.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09921256574801247,0.16117128855494742,338.8109120294626,550.3999504151454
36005033601,5011,23453.0,36.3,4.110955897026542,38.195968868489324,3.1530632608261824,52.18519257633207,100.0,79.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09921256574801247,0.16117128855494742,497.1541669632905,807.6293269488415
36005033602,1155,47398.0,45.9,6.233766233766234,55.75757575757576,0.0,38.00865800865801,100.0,79.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.09921256574801247,0.16117128855494742,114.5905134389544,186.15283828096426
36005033801,2119,70418.0,27.9,3.161868806040585,35.724398301085415,2.0764511562057573,41.717791411042946,99.0,78.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10153154954452946,0.16493848884661183,215.14535348485794,349.50465786597044
36005033802,1809,70508.0,30.8,1.3819789939192924,38.584853510226644,5.749032614704256,53.06799336650083,99.0,78.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10153154954452946,0.16493848884661183,183.6705731260538,298.3737263235208
36005034000,5337,50208.0,32.2,4.59059396664793,31.103616263818626,3.1853100993067267,57.972643807382426,103.0,82.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09256859701791026,0.15037812951026458,494.03860228458706,802.568077196282
36005034200,1518,70910.0,32.6,5.994729907773386,55.92885375494071,0.6587615283267457,35.2437417654809,105.0,84.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08838834764831845,0.14358729437462942,134.1735117301474,217.96551286068745
36005034400,1940,71920.0,41.5,9.123711340206185,47.83505154639175,4.639175257731959,36.855670103092784,108.0,87.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.0824692444233059,0.13397168281703667,159.99033418121346,259.90506466505116
36005034800,6198,53024.0,38.2,2.323330106485963,45.83736689254598,9.035172636334302,38.51242336237496,112.0,88.0,-24.0,1,"lower-income, black_nh-plurality, farther reach",0.07518906475513229,0.13091176535257834,466.0218233523099,811.3911216552806
36005035000,2023,69293.0,37.2,1.5818091942659416,72.61492832427089,5.635195254572417,18.783984181908057,113.0,84.0,-29.0,1,"lower-income, black_nh-plurality, farther reach",0.07347174414272556,0.14358729437462942,148.6333384007338,290.4770965198753
36005035900,3261,28955.0,31.8,2.6678932842686294,35.90923029745477,0.0,58.26433609322294,92.0,68.0,-24.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1193552004888021,0.20780947403569697,389.21730879398365,677.6666948304078
36005036000,2836,83351.0,50.5,5.324400564174894,54.47813822284908,4.1960507757404795,33.63892806770099,114.0,83.0,-31.0,1,"lower-income, black_nh-plurality, farther reach",0.0717936471873147,0.14694348828545112,203.60678342322447,416.7317327775394
36005036100,5093,26083.0,30.9,0.2159827213822894,18.653053210288633,0.0,77.71451011191832,91.0,65.0,-26.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.12214499605428075,0.22272467953508487,622.0844649044519,1134.3367928721873
36005036300,6423,28259.0,35.3,2.8802740152576676,20.9403705433598,0.09341429238673517,75.0583839327417,96.0,69.0,-27.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10881882041201553,0.2030630990890589,698.9432835063758,1304.2742854490252
36005036400,2427,60313.0,42.8,0.20601565718994644,81.66460651009477,0.0,14.544705397610219,115.0,86.0,-29.0,1,"lower-income, black_nh-plurality, farther reach",0.07015387801933584,0.13710312246182826,170.26346195292808,332.7492782148572
36005036501,4721,54097.0,31.7,0.593094683329803,57.23363694132599,0.0,40.3939843253548,98.0,72.0,-26.0,1,"lower-income, black_nh-plurality, farther reach",0.1039047370178485,0.1894645708137998,490.53426346126275,894.4622388119489
36005036502,2557,26886.0,30.3,2.737583105201408,24.8337895971842,0.23464998044583496,71.49002737583105,94.0,73.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1139653110697771,0.18513719403582055,291.40930040542,473.3958051495931
36005036700,2647,31815.0,32.3,1.095579901775595,34.94522100491122,0.07555723460521345,61.27691726482811,92.0,72.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1193552004888021,0.1894645708137998,315.93321569385915,501.5127189441281
36005036901,1810,16277.0,33.4,1.4364640883977902,22.265193370165747,0.0,72.81767955801105,99.0,76.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10153154954452946,0.17273910999597203,183.7721046755983,312.6577890927094
36005036902,2316,21976.0,28.2,2.763385146804836,51.424870466321245,0.0,45.76856649395509,96.0,76.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10881882041201553,0.17273910999597203,252.02438807422797,400.06377875067125
36005037000,2228,113182.0,36.1,0.40394973070017953,70.51166965888689,9.425493716337522,14.048473967684021,107.0,86.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08439687163551189,0.13710312246182826,188.0362300039205,305.4657568449534
36005037100,3948,22791.0,38.5,1.6717325227963526,35.13171225937183,0.0,62.38601823708207,101.0,73.0,-28.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09694654761460844,0.18513719403582055,382.7449699824741,730.9216420534195
36005037200,2069,69972.0,38.9,3.044949250845819,43.49927501208313,3.286611889801837,40.88931851135814,104.0,83.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.09045432734002365,0.14694348828545112,187.15000326650892,304.0260772625984
36005037300,6511,51283.0,28.7,0.7986484410996775,30.840116725541392,0.0,64.53693749040086,103.0,74.0,-29.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09256859701791026,0.1809086546800473,602.7141351836137,1177.8962506217879
36005037400,3707,35884.0,32.7,1.699487456164014,35.60830860534124,0.6474237928243863,59.886700836255734,101.0,80.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09694654761460844,0.15749013123685918,359.3808520073535,583.815916495037
36005037504,3831,44198.0,31.3,1.931610545549465,35.34325241451318,0.0,59.41007569825111,104.0,76.0,-28.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09045432734002365,0.17273910999597203,346.5305280396306,661.7635303945689
36005037600,1934,70429.0,43.0,7.394002068252327,40.072388831437436,6.618407445708376,43.07135470527405,103.0,82.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.09256859701791026,0.15037812951026458,179.02766663263844,290.8313024728517
36005037800,3254,65500.0,31.4,2.15119852489244,52.1819299323909,0.0,45.666871542716656,102.0,81.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.09473228540689989,0.15389305166811457,308.25885671405223,500.7679901280448
36005037900,6511,46430.0,30.0,0.6757794501612655,47.84211334664414,0.0,50.74489325756412,97.0,77.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10633339511885696,0.16879374327102378,692.3367356188777,1099.0160624376358
36005038000,4474,46250.0,37.5,3.308001788109075,62.628520339740724,0.7599463567277603,28.363880196691998,104.0,83.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.09045432734002365,0.14694348828545112,404.6926605192658,657.4251665891084
36005038100,7378,44741.0,33.3,0.623475196530225,33.49146110056926,0.5014909189482244,63.25562483057739,94.0,74.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1139653110697771,0.1809086546800473,840.8360650728155,1334.744054229389
36005038301,4667,43900.0,28.8,1.3284765373901863,19.62716948789372,3.364045425326762,74.05185343904007,94.0,73.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1139653110697771,0.18513719403582055,531.8761067626498,864.0352845651745
36005038303,3621,23958.0,24.5,0.0,46.616956641811655,0.0,48.88152444076222,97.0,76.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10633339511885696,0.17273910999597203,385.03322372538105,625.4883172954147
36005038304,2080,22551.0,29.1,0.7692307692307693,45.52884615384615,0.4807692307692308,50.04807692307692,100.0,80.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09921256574801247,0.15749013123685918,206.36213675586595,327.5794729726671
36005038500,5574,17598.0,28.7,0.5740940078937926,32.974524578399716,0.14352350197344815,65.84140653031935,102.0,81.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09473228540689989,0.15389305166811457,528.03775885806,857.7998699980706
36005038700,3725,41088.0,27.7,8.939597315436242,15.38255033557047,2.3624161073825505,70.8993288590604,102.0,80.0,-22.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09473228540689989,0.15749013123685918,352.8777631407021,586.6507388573004
36005038900,5823,48796.0,26.9,13.257770908466426,11.145457667868795,2.9194573244032287,70.63369397217929,105.0,81.0,-24.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.08838834764831845,0.15389305166811457,514.6853483561583,896.1192398634312
36005039000,3093,65478.0,39.7,2.554154542515357,49.69285483349499,1.8105399288716457,27.352085354025217,106.0,85.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.086369554997986,0.14030775603867163,267.1410336087707,433.97188942761136
36005039100,6555,36027.0,38.8,9.061784897025172,7.887109077040427,3.2646834477498095,79.7864225781846,106.0,80.0,-26.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.086369554997986,0.15749013123685918,566.1524330117983,1032.3478102576119
36005039200,1522,65815.0,37.6,2.1681997371879107,68.00262812089356,1.971090670170828,25.68988173455979,103.0,82.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.09256859701791026,0.15037812951026458,140.88940466125942,228.8755131146227
36005039300,9019,30854.0,30.9,3.1045570462357244,30.834904091362677,0.19957866725801088,63.388402261891564,102.0,76.0,-26.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09473228540689989,0.17273910999597203,854.3904820848301,1557.9340330536718
36005039400,4473,66188.0,38.3,3.8452939861390565,56.49452269170579,1.3637379834562933,38.29644533869886,105.0,84.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08838834764831845,0.14358729437462942,395.3610790309284,642.2659677377173
36005039600,3837,43552.0,37.1,3.778994005733646,60.38571800886109,2.945009121709669,30.648944487881156,105.0,84.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08838834764831845,0.14358729437462942,339.1460899265979,550.944448515453
36005039700,3868,21987.0,20.1,53.95553257497415,4.653567735263702,9.307135470527404,26.08583247156153,104.0,81.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09045432734002365,0.15389305166811457,349.87733815121146,595.2583238522672
36005039800,3528,29325.0,32.0,0.02834467120181406,73.01587301587301,0.0,23.582766439909296,111.0,90.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.07694652583405728,0.12500000000000003,271.4673431425541,441.0000000000001
36005039901,5032,41065.0,30.8,1.550079491255962,11.764705882352942,4.988076311605723,77.56359300476947,98.0,76.0,-22.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1039047370178485,0.17273910999597203,522.8486366738136,869.2232014997312
36005039902,5116,48929.0,31.6,0.9186864738076622,10.770132916340891,1.9741985926505081,83.77638780297107,95.0,75.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.11136233976754245,0.17677669529663692,569.7297302507471,904.3895731375945
36005040100,4630,26875.0,34.3,7.213822894168467,13.930885529157667,0.8639308855291576,77.45140388768898,96.0,73.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10881882041201553,0.18513719403582055,503.8311385076319,857.1852083858491
36005040302,4389,40865.0,34.7,1.4126224652540442,9.569377990430622,2.073365231259968,86.94463431305536,95.0,75.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.11136233976754245,0.17677669529663692,488.7693092397438,775.8729156569394
36005040303,4076,40027.0,32.6,1.7664376840039253,12.708537782139352,3.31207065750736,82.21295387634936,98.0,75.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1039047370178485,0.17677669529663692,423.5157080847505,720.5418100290921
36005040304,3586,41336.0,32.7,3.73675404350251,10.513106525376465,2.56553262688232,81.76240936977133,95.0,72.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.11136233976754245,0.1894645708137998,399.34535040640725,679.4199509382861
36005040501,3560,42639.0,36.4,0.5337078651685393,8.230337078651685,2.893258426966292,87.3314606741573,97.0,77.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10633339511885696,0.16879374327102378,378.5468866231308,600.9057260448446
36005040502,6100,39518.0,32.2,3.918032786885246,18.37704918032787,1.2459016393442623,75.9672131147541,99.0,79.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10153154954452946,0.16117128855494742,619.3424522216297,983.1448601851793
36005040600,3802,49375.0,29.6,4.36612309310889,61.86217780115729,4.208311415044713,21.304576538663863,105.0,84.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08838834764831845,0.14358729437462942,336.0524977589067,545.918893212341
36005040701,2779,47198.0,35.8,7.952500899604174,20.18711766822598,3.022670025188917,67.9740913997841,97.0,74.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10633339511885696,0.1809086546800473,295.5005050353035,502.7451513558514
36005040702,6840,35440.0,37.9,4.649122807017544,14.415204678362572,7.105263157894737,69.00584795321637,102.0,81.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09473228540689989,0.15389305166811457,647.9688321831952,1052.6284734099036
36005040800,4438,39738.0,31.0,6.309148264984227,34.83551149166291,2.1406038756196484,46.913023884632715,105.0,84.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.08838834764831845,0.14358729437462942,392.26748686323725,637.2404124346053
36005040900,3392,65925.0,47.4,16.096698113207548,65.50707547169812,3.4787735849056602,12.028301886792454,106.0,82.0,-24.0,1,"lower-income, black_nh-plurality, farther reach",0.086369554997986,0.15037812951026458,292.9655305531685,510.0826152988175
36005041100,3793,61750.0,41.4,6.037437384655945,24.729765357237017,5.167413656736093,61.2443975744793,99.0,79.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10153154954452946,0.16117128855494742,385.1091674224003,611.3226974889155
36005041300,8001,65845.0,31.1,11.373578302712161,7.811523559555056,3.624546931633546,75.70303712035995,98.0,81.0,-17.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1039047370178485,0.15389305166811457,831.3418008798059,1231.2983063965846
36005041500,5706,44973.0,40.0,7.553452506133894,12.863652295828953,10.094637223974763,68.31405538030144,102.0,84.0,-18.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09473228540689989,0.14358729437462942,540.5424205317707,819.3091017016354
36005041800,3713,61706.0,36.2,4.282251548612981,42.660921088068946,5.844330729868031,37.59762994882844,110.0,89.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.07874506561842959,0.1279217364995969,292.38042864122906,474.9734076230033
36005041900,6219,50768.0,36.1,3.360668917832449,13.185399581926355,14.600418073645281,62.212574368869596,101.0,78.0,-23.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09694654761460844,0.16493848884661183,602.9105796152498,1025.752462137079
36005042000,4665,32279.0,33.8,3.7084673097534835,44.78027867095391,5.251875669882101,42.10075026795284,106.0,85.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.086369554997986,0.14030775603867163,402.9139740656047,654.5356819204031
36005042100,5954,55830.0,31.4,9.287873698354048,7.94423916694659,8.162579778300302,74.60530735639907,101.0,77.0,-24.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09694654761460844,0.16879374327102378,577.2197444973787,1004.9979474356757
36005042200,2836,63365.0,40.1,1.4809590973201692,71.6854724964739,0.7404795486600846,20.627644569816642,107.0,86.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08439687163551189,0.13710312246182826,239.3495279583117,388.82445530174493
36005042300,4378,65682.0,32.0,7.903152124257652,15.098218364550023,5.710370031978072,65.8063042485153,104.0,84.0,-20.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09045432734002365,0.14358729437462942,396.00904509462356,628.6251747721276
36005042500,6749,47021.0,33.5,22.74411023855386,5.393391613572381,14.846643947251446,56.48244184323603,105.0,86.0,-19.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.08838834764831845,0.13710312246182826,596.5329582785012,925.308973494879
36005042901,3128,42775.0,35.7,7.19309462915601,13.58695652173913,20.33248081841432,56.329923273657286,103.0,86.0,-17.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09256859701791026,0.13710312246182826,289.55457147202327,428.85856706059883
36005042902,3898,42647.0,38.7,5.695228322216521,25.11544381734223,6.875320677270395,61.98050282195998,105.0,86.0,-19.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.08838834764831845,0.13710312246182826,344.5377791331453,534.4279713562066
36005043000,3287,84316.0,51.6,1.2473379981746273,65.53087922117432,0.8214177061149984,14.755095832065713,111.0,90.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.07694652583405728,0.12500000000000003,252.9232304165463,410.8750000000001
36005043101,4880,42637.0,40.9,3.5655737704918034,14.774590163934427,17.868852459016395,63.627049180327866,102.0,78.0,-24.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.09473228540689989,0.16493848884661183,462.29355278567147,804.8998255714657
36005043102,4341,48835.0,38.0,8.131766873992168,12.577747062888735,0.9905551716194425,78.29993089149966,108.0,86.0,-22.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.0824692444233059,0.13710312246182826,357.9989900415709,595.1646546067965
36005043400,3829,74048.0,40.3,1.540872290415252,52.07626012013581,3.264559937320449,35.49229563854792,107.0,86.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.08439687163551189,0.13710312246182826,323.155621492375,524.9678559063404
36005043501,1035,30885.0,29.6,1.1594202898550725,39.32367149758454,4.3478260869565215,52.46376811594203,108.0,87.0,-21.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.0824692444233059,0.13397168281703667,85.3556679781216,138.66069171563296
36005043600,2397,88833.0,37.0,4.547350855235711,50.43804755944931,2.252816020025031,22.528160200250312,110.0,89.0,-21.0,1,"lower-income, black_nh-plurality, farther reach",0.07874506561842959,0.1279217364995969,188.75192228737572,306.6284023895338
36005044901,1986,78083.0,41.8,68.7814702920443,3.0211480362537766,1.107754279959718,24.924471299093657,118.0,86.0,-32.0,3,"higher-income, white_nh-plurality, closer reach",0.0654558826762892,0.13710312246182826,129.99538299511036,272.2868012091909
36005044902,2303,99250.0,33.1,65.04559270516717,4.6895353886235345,0.34737299174989145,29.396439426834565,119.0,87.0,-32.0,3,"higher-income, white_nh-plurality, closer reach",0.06396086824979845,0.13397168281703667,147.30187957928584,308.53678552763546
36005045101,1602,70855.0,49.5,80.02496878901373,2.6841448189762795,0.0,15.605493133583021,113.0,88.0,-25.0,3,"higher-income, white_nh-plurality, closer reach",0.07347174414272556,0.13091176535257834,117.70173411664635,209.7206480948305
36005046205,3495,63924.0,56.6,3.1187410586552216,60.60085836909871,2.34620886981402,33.934191702432045,118.0,81.0,-37.0,1,"lower-income, black_nh-plurality, farther reach",0.0654558826762892,0.15389305166811457,228.76830995363073,537.8562155800604
36005046208,5042,110724.0,38.9,2.499008330027767,77.58825862752876,0.4760015866719556,9.559698532328442,114.0,85.0,-29.0,1,"lower-income, black_nh-plurality, farther reach",0.0717936471873147,0.14030775603867163,361.9835691184407,707.4317059469823
36005046209,4309,27500.0,26.3,0.0,61.916918078440474,0.11603620329542817,35.62311441169645,119.0,90.0,-29.0,1,"lower-income, black_nh-plurality, farther reach",0.06396086824979845,0.12500000000000003,275.60738128838153,538.6250000000001
36005048401,4192,86273.0,37.7,1.6221374045801527,74.06965648854961,0.7633587786259542,16.9131679389313,117.0,88.0,-29.0,1,"lower-income, black_nh-plurality, farther reach",0.06698584140851833,0.13091176535257834,280.80464718450884,548.7821203580085
36047000100,4839,167778.0,45.9,70.71709030791486,11.758627815664394,5.662326927051043,8.61748295102294,69.0,62.0,-7.0,3,"higher-income, white_nh-plurality, closer reach",0.2030630990890589,0.23871040097760418,982.622336491956,1155.1196303306267
36047000200,1203,81154.0,36.7,22.111388196176225,3.1587697423108896,3.1587697423108896,71.57107231920199,92.0,82.0,-10.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.1193552004888021,0.15037812951026458,143.58430618802893,180.90488980084828
36047000301,4031,179250.0,40.1,82.21285040932771,1.612503100967502,4.8623170429173905,7.938476804763086,70.0,66.0,-4.0,3,"higher-income, white_nh-plurality, closer reach",0.19842513149602495,0.21763764082403103,799.8517050604765,877.297330161669
36047000501,4504,144125.0,35.4,65.07548845470693,5.484014209591474,13.965364120781528,11.545293072824157,68.0,64.0,-4.0,3,"higher-income, white_nh-plurality, closer reach",0.20780947403569697,0.22793062213955423,935.9738710567791,1026.5995221165522
36047000502,2787,179185.0,38.9,75.24219590958019,0.7893792608539648,15.285252960172228,3.803372802296376,68.0,63.0,-5.0,3,"higher-income, white_nh-plurality, closer reach",0.20780947403569697,0.23325824788420185,579.1650041374875,650.0907368532705
36047000700,3983,189145.0,36.2,72.60858649259352,4.318353000251067,7.7830780818478535,5.799648506151143,73.0,67.0,-6.0,3,"higher-income, white_nh-plurality, closer reach",0.18513719403582055,0.21266679023771395,737.4014438446733,847.0518255168147
36047000900,4792,236222.0,35.5,70.86811352253756,2.2537562604340566,10.726210350584306,3.5893155258764606,68.0,62.0,-6.0,3,"higher-income, white_nh-plurality, closer reach",0.20780947403569697,0.23871040097760418,995.8229995790599,1143.9002414846793
36047001100,1585,164250.0,31.8,55.20504731861199,6.182965299684542,20.946372239747635,14.637223974763407,68.0,59.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.20780947403569697,0.2558434729991938,329.37801634657967,405.51190470372217
36047001300,2408,173000.0,37.0,60.6312292358804,11.835548172757475,15.90531561461794,7.1843853820598005,71.0,62.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.19389309522921686,0.23871040097760418,466.89457331195416,574.8146455540709
36047001501,4925,114828.0,31.3,27.756345177664976,30.050761421319798,18.903553299492387,17.055837563451778,75.0,66.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.17677669529663692,0.21763764082403103,870.6252243359369,1071.8653810583528
36047001502,5418,135022.0,30.5,38.79660391288298,11.277224067921741,30.158730158730158,14.04577334809893,70.0,61.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.19842513149602495,0.2442899921085615,1075.0673624454632,1323.5631772441861
36047002000,1795,78839.0,34.0,2.7298050139275767,7.465181058495822,10.027855153203342,78.99721448467966,96.0,85.0,-11.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.10881882041201553,0.14030775603867163,195.32978263956787,251.85242208941557
36047002100,6180,250001.0,34.4,68.6084142394822,4.5792880258899675,15.614886731391586,5.792880258899676,74.0,60.0,-14.0,3,"higher-income, white_nh-plurality, closer reach",0.1809086546800473,0.25,1118.0154859226923,1545.0
36047002200,4155,41429.0,38.9,28.85679903730445,3.9229843561973525,12.226233453670277,54.44043321299639,91.0,81.0,-10.0,2,"lower-income, hispanic/latino-plurality, farther reach",0.12214499605428075,0.15389305166811457,507.51245860553655,639.4256296810161
36047002300,3642,25968.0,42.9,0.41186161449752884,56.15046677649643,18.341570565623282,25.096101043382756,75.0,63.0,-12.0,1,"lower-income, black_nh-plurality, farther reach",0.17677669529663692,0.23325824788420185,643.8207242703517,849.5265387942632
36047002901,3340,23832.0,38.3,1.7664670658682635,48.383233532934135,18.562874251497007,22.095808383233532,78.0,66.0,-12.0,1,"lower-income, black_nh-plurality, farther reach",0.16493848884661183,0.21763764082403103,550.8945527476835,726.9097203522637
36047003000,1818,128506.0,44.6,58.470847084708474,0.8800880088008801,23.047304730473048,15.566556655665567,86.0,86.0,0.0,3,"higher-income, white_nh-plurality, closer reach",0.13710312246182826,0.13710312246182826,249.2534766356038,249.2534766356038
36047003101,3547,149650.0,35.1,40.00563856780378,22.272342824922468,22.66704257118692,9.021708486044545,72.0,63.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.1894645708137998,0.23325824788420185,672.0308326765479,827.367005245264
36047003300,4203,131173.0,32.6,37.73495122531525,24.815607899119676,12.276945039257672,11.420413990007138,72.0,59.0,-13.0,3,"higher-income, white_nh-plurality, closer reach",0.1894645708137998,0.2558434729991938,796.3195911304006,1075.3101170156115
36047003500,2125,147829.0,35.9,39.90588235294118,28.8,12.094117647058823,16.8,72.0,58.0,-14.0,3,"higher-income, white_nh-plurality, closer reach",0.1894645708137998,0.26182353070515674,402.61221297932457,556.3750027484581
36047003600,3702,89487.0,44.1,58.13074014046462,1.5937331172339275,14.586709886547812,21.177741761210157,91.0,90.0,-1.0,3,"higher-income, white_nh-plurality, closer reach",0.12214499605428075,0.12500000000000003,452.18077539294734,462.7500000000001
36047003700,4276,167917.0,33.0,48.59681945743686,9.985968194574369,22.871842843779234,12.464920486435922,69.0,60.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.2030630990890589,0.25,868.2978117048158,1069.0
36047003900,2557,181518.0,37.1,50.52796245600313,9.698865858427846,9.542432538130623,13.101290574892452,73.0,62.0,-11.0,3,"higher-income, white_nh-plurality, closer reach",0.18513719403582055,0.23871040097760418,473.3958051495931,610.3824952997339
36047004100,3364,221452.0,33.3,69.73840665873959,9.036860879904875,6.212841854934601,6.92627824019025,72.0,60.0,-12.0,3,"higher-income, white_nh-plurality, closer reach",0.1894645708137998,0.25,637.3588162176226,841.0
36047004300,3952,155859.0,35.0,54.63056680161943,11.791497975708502,10.247975708502024,16.422064777327936,73.0,62.0,-11.0,3,"higher-income, white_nh-plurality, closer reach",0.18513719403582055,0.23871040097760418,731.6621908295627,943.3835046634917
36047004500,3547,174609.0,37.2,71.10234000563857,6.456160135325628,6.850859881590076,7.386523822948971,75.0,65.0,-10.0,3,"higher-income, white_nh-plurality, closer reach",0.17677669529663692,0.22272467953508487,627.0269382171712,790.0044383109461
36047004700,2001,158125.0,39.1,50.67466266866567,6.196901549225387,5.697151424287856,20.389805097451273,77.0,73.0,-4.0,3,"higher-income, white_nh-plurality, closer reach",0.16879374327102378,0.18513719403582055,337.7562802853186,370.4595252656769
36047004900,2875,143750.0,40.5,72.38260869565218,5.565217391304348,2.8173913043478263,12.452173913043477,77.0,68.0,-9.0,3,"higher-income, white_nh-plurality, closer reach",0.16879374327102378,0.20780947403569697,485.2820119041934,597.4522378526287
